code,title,department,category,tags,au,credit,level,crossRecognition,courseNo,"대체과목
(재수강)",학과(한국어),분류(한국어),과정구분(한국어)
BIT.60036,소셜벤처 린스타트업,BIT,MR,,0 ,3 ,GR,N,60036 ,"[BIT.60036],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],[BIZ.50013],BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,BIT.60036,SMB.50044,SMB.50044,SMB.50044,SMB.50044,SMB.50044,SMB.50044",사회적기업가MBA,전공필수,석/박사과정
BIT.60037,소셜벤처 사업모형,BIT,MR,,0 ,3 ,GR,N,60037 ,"[BIT.60037],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],[BIZ.50028],BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,BIT.60037,SMB.50017,SMB.50017,SMB.50017,SMB.50017,SMB.50017,SMB.50017",사회적기업가MBA,전공필수,석/박사과정
BIT.60038,소셜벤처 제품 및 서비스 검증,BIT,MR,,0 ,3 ,GR,N,60038 ,"[BIT.60038],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],[BIZ.50060],BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.50067,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,BIT.60038,SMB.50050,SMB.50050,SMB.50050,SMB.50050,SMB.50050,SMB.50050",사회적기업가MBA,전공필수,석/박사과정
BIT.60039,사회혁신과 한국의 개발경험,BIT,MR,,0 ,2 ,GR,N,60039 ,"[BIT.60039],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],[BIZ.60026],BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,BIT.60039,SMB.50068,SMB.50068,SMB.50068,SMB.50068,SMB.50068,SMB.50068",사회적기업가MBA,전공필수,석/박사과정
BIT.60040,소셜벤처 시장조사 및 비지니스 모델 개발,BIT,MR,,0 ,2 ,GR,N,60040 ,"[BIT.60040],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],[BIZ.60027],BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,BIT.60040,SMB.50048,SMB.50048,SMB.50048,SMB.50048,SMB.50048,SMB.50048",사회적기업가MBA,전공필수,석/박사과정
BIT.60041,소셜벤처 아이디어 창출 방법론,BIT,MR,,0 ,2 ,GR,N,60041 ,"[BIT.60041],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],[BIZ.60028],BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,BIT.60041,SMB.50045,SMB.50045,SMB.50045,SMB.50045,SMB.50045,SMB.50045",사회적기업가MBA,전공필수,석/박사과정
BIT.60042,소셜벤처 조직 및 성장전략,BIT,MR,,0 ,2 ,GR,N,60042 ,"[BIT.60042],[BIZ.60015],BIT.50054,BIT.50054,BIT.50054,BIT.50054,BIT.50054,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,BIT.60042,SMB.50043,SMB.50043,SMB.50043,SMB.50043,SMB.50043,SMB.50043",사회적기업가MBA,전공필수,석/박사과정
BIT.60043,사회적 기업과 경영,BIT,GE,,0 ,3 ,GR,N,60043 ,"[BIT.60043],BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,SMB.50036,SMB.50036,SMB.50036,SMB.50036,SMB.50036,SMB.50036",사회적기업가MBA,선택(석/박사),석/박사과정
BIT.60043,소셜벤처 창업 및 경영,BIT,GE,,0 ,3 ,GR,N,60043 ,"[BIT.60043],BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,BIT.60043,SMB.50036,SMB.50036,SMB.50036,SMB.50036,SMB.50036,SMB.50036",사회적기업가MBA,선택(석/박사),석/박사과정
BIT.60047,사회적 기업과 지역개발,BIT,GE,,0 ,2 ,GR,N,60047 ,"[BIT.60047],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],[BIZ.60030],BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,BIT.60047,SMB.50082,SMB.50082,SMB.50082,SMB.50082,SMB.50082,SMB.50082",사회적기업가MBA,선택(석/박사),석/박사과정
BIT.60049,한국의 사회와 문화,BIT,GE,,0 ,2 ,GR,N,60049 ,"[BIT.60049],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],[BIZ.60032],BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,BIT.60049,SMB.50095,SMB.50095,SMB.50095,SMB.50095,SMB.50095,SMB.50095",사회적기업가MBA,선택(석/박사),석/박사과정
BIT.60052,린 런치패드,BIT,GE,,0 ,3 ,GR,N,60052 ,"BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052,BIT.60052",테크노경영대학원,선택(석/박사),석/박사과정
BIT.60085,공급사슬관리,BIT,MR,,0 ,3 ,GR,N,60085 ,"[BIT.60085],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],[BIZ.50073],BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,BIT.60085,MGT.50093,MGT.50093,MGT.50093,MGT.50093,MGT.50093,MGT.50093",프로페셔널MBA,전공필수,석/박사과정
BIT.60086,생산경영 및 공급사슬관리,BIT,MR,,0 ,3 ,GR,N,60086 ,"[BIT.60086],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],[BIZ.50074],BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,BIT.60086,EMB.50030,EMB.50030,EMB.50030,EMB.50030,EMB.50030,EMB.50030",이그제큐티브MBA,전공필수,석/박사과정
BIT.60088,생산경영,BIT,GE,,0 ,3 ,GR,N,60088 ,"[BIT.60088],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],[BIZ.50076],BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,BIT.60088,MGT.60094,MGT.60094,MGT.60094,MGT.60094,MGT.60094,MGT.60094",테크노경영MBA,선택(석/박사),석/박사과정
BIT.60089,서비스경영,BIT,GE,,0 ,3 ,GR,N,60089 ,"[BIT.60089],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],[BIZ.50077],BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,BIT.60089,MGT.60092,MGT.60092,MGT.60092,MGT.60092,MGT.60092,MGT.60092",테크노경영MBA,선택(석/박사),석/박사과정
BIT.69900,경영 특수논제 I,BIT,GE,특강,0 ,2 ,GR,N,69900 ,,이그제큐티브MBA,선택(석/박사),석/박사과정
BIT.69901,경영 특수논제 II,BIT,GE,특강,0 ,3 ,GR,N,69901 ,BIT.69901,테크노경영대학원,선택(석/박사),석/박사과정
